,,,,,,,
الريان,مخطط/720,قطعة 1706/11,1444/04/19,18551176,2437500.00,625.00,3900.00
الريان,مخطط/أخرى,قطعة 3/ب,1444/04/05,18353070,950000.00,270.00,3519.00
الزاهر,مخطط/3130,قطعة 1802/1,1444/04/19,18550599,335000.00,450.00,744.00
الزاهر,مخطط/3134,قطعة 2171,1444/04/05,18422240,530000.00,810.00,654.00
الزاهر,مخطط/3136,قطعة 2054,1444/04/14,18500065,420000.00,840.00,500.00
الزهراء,مخطط/315,قطعة 143/3/1,1444/04/01,18385670,1199200.00,461.25,2600.00
الزهرة,مخطط/1176,قطعة 1113/1,1444/04/02,18394178,1200000.00,250.00,4800.00
الزهرة,مخطط/1176,قطعة 201,1444/04/14,18492274,550000.00,289.00,1903.00
الزهرة,مخطط/1638/ ب,قطعة 7044,1444/04/07,18436093,90000.00,360.00,250.00
الزهرة,مخطط/1638/ ب,قطعة 7260,1444/04/23,18580265,800000.00,500.00,1600.00
الزهرة,مخطط/2059/ أ,قطعة 709,1444/04/02,18392442,310000.00,500.00,620.00
الزهور,مخطط/3043,قطعة 1134,1444/04/26,18607094,300000.00,450.00,667.00
الزهور,مخطط/3047,قطعة 390,1444/04/12,18485874,600000.00,845.00,710.00
الزهور,مخطط/3047,قطعة 657,1444/04/13,18499138,475000.00,1003.44,473.00
الزهور,مخطط/3048,قطعة 734/2,1444/04/26,18582278,340000.00,450.00,756.00
السعادة,مخطط/2350,قطعة 339/2,1444/04/23,18587427,500000.00,375.00,1333.00
السعادة,مخطط/2482,قطعة 74,1444/04/21,18566872,1500000.00,600.00,2500.00
السعادة,مخطط/2484,قطعة 93,1444/04/23,18587513,1400000.00,560.00,2500.00
السعادة,مخطط/2748/ أ,قطعة 182,1444/04/08,18451901,285000.00,260.00,1096.00
السعادة,مخطط/2984,قطعة 115/1,1444/04/09,18463090,816230.00,338.00,2415.00
السعادة,مخطط/3086,قطعة 58/1,1444/04/01,18376945,750000.00,300.00,2500.00
السعادة,مخطط/3086,قطعة 58/1,1444/04/08,18449367,750000.00,300.00,2500.00
السعادة,مخطط/3401,قطعة 103/1,1444/04/19,18552528,1000000.00,322.85,3097.00
السعادة,مخطط/3401,قطعة 357/1,1444/04/27,18613758,1050000.00,392.00,2679.00
السلام,مخطط/2020,قطعة 292,1444/04/09,18465111,1132000.00,500.00,2264.00
السلام,مخطط/2020,قطعة 819,1444/04/07,18438683,1500000.00,500.00,3000.00
السلى,مخطط/1391,قطعة 33,1444/04/15,18522642,900000.00,500.00,1800.00
السلى,مخطط/2028,قطعة 358/2,1444/04/08,18447295,1800000.00,319.00,5643.00
السلى,مخطط/2482,قطعة 55,1444/04/13,18499787,1620000.00,648.00,2500.00
السلى,مخطط/2886,قطعة 160,1444/04/15,18522648,700000.00,338.24,2070.00
السلى,مخطط/2912,قطعة 195,1444/04/28,18621884,800000.00,375.00,2133.00
السلى,مخطط/2981,قطعة 252,1444/04/26,18604009,337825.00,375.00,901.00
السلى,مخطط/3059,عدد العقارات 5-أول ق…,1444/04/22,18582010,10150000.00,10904.00,931.00
السلى,مخطط/3060,قطعة 299,1444/04/02,18402511,3150000.00,1500.00,2100.00
السلى,مخطط/3397,قطعة 187,1444/04/16,18533654,780000.00,600.00,1300.00
السلى,مخطط/3397,قطعة 188,1444/04/16,18533835,780000.00,600.00,1300.00
السلى,مخطط/3397,قطعة 189,1444/04/16,18533958,780000.00,600.00,1300.00
السلى,مخطط/3397,قطعة 235,1444/04/15,18524054,1260000.00,600.00,2100.00
السليمانية,مخطط/1056,قطعة 1224,1444/04/27,18616124,1600000.00,420.00,3810.00
السليمانية,مخطط/1056,عدد العقارات 4-أول ق…,1444/04/26,18607608,13360000.00,2560.00,5219.00
السليمانية,مخطط/1332,قطعة 365,1444/04/23,18590925,2500000.00,620.00,4032.00
السليمانية,مخطط/1332,قطعة 676,1444/04/02,18403220,3852800.00,896.00,4300.00
السليمانية,مخطط/1332,قطعة 738,1444/04/27,18594117,2500000.00,726.00,3444.00
السليمانية,مخطط/1569,قطعة 156,1444/04/11,18475369,7687500.00,1875.00,4100.00
السليمانية,مخطط/689,قطعة 108/1,1444/04/16,18535725,1000000.00,250.00,4000.00
السليمانية,مخطط/689,قطعة 538/1/1,1444/04/05,18422074,1550000.00,325.00,4769.00
السليمانية,مخطط/689,قطعة 660/1,1444/04/28,18622203,6187500.00,1125.00,5500.00
السليمانية,مخطط/689,قطعة 660/2,1444/04/28,18622491,6187500.00,1125.00,5500.00
السليمانية,مخطط/690,قطعة 2620,1444/04/08,18453913,44974683.00,3768.55,11934.00
السليمانية,مخطط/731,قطعة 544/1,1444/04/29,18629290,21000000.00,3277.00,6408.00
السليمانية,مخطط/771,قطعة 148,1444/04/02,18386748,2358668.00,660.00,3574.00
السليمانية,مخطط/897,قطعة 351/1,1444/04/15,18522624,3365000.00,325.00,10354.00
السليمانية,مخطط/897,قطعة بدون,1444/04/07,18434910,1500000.00,321.00,4673.00
السليمانية,مخطط/أخرى,قطعة بدون,1444/04/21,18570647,4510000.00,1066.50,4229.00
السويدى,مخطط/1017,قطعة 1062/1,1444/04/20,18557860,350000.00,300.00,1167.00
السويدى,مخطط/1017,قطعة 1233,1444/04/15,18523790,1350000.00,500.00,2700.00
السويدى,مخطط/1017,قطعة 1381,1444/04/16,18523598,1350000.00,562.50,2400.00
السويدى,مخطط/1017,قطعة 1962,1444/04/16,18533755,1193452.00,525.00,2273.00
السويدى,مخطط/1017,قطعة 412,1444/04/29,18629341,300000.00,500.00,600.00
السويدى,مخطط/1017,عدد العقارات 2-أول ق…,1444/04/30,18635963,900000.00,840.00,1071.00
السويدى,مخطط/1176,قطعة 864,1444/04/20,18545902,750000.00,400.00,1875.00
السويدى,مخطط/1638,قطعة 2474/2,1444/04/09,18463299,515000.00,250.00,2060.00
السويدى,مخطط/1638/ ج,قطعة 1205,1444/04/02,18394344,1500000.00,750.00,2000.00
السويدى,مخطط/1638/ ج,قطعة 2290/1,1444/04/01,18385132,768750.00,375.00,2050.00
السويدى,مخطط/1638/ ج,قطعة 2290/2,1444/04/01,18385285,768750.00,375.00,2050.00
السويدى,مخطط/1638/ ج,عدد العقارات 2-أول ق…,1444/04/06,18425099,1958517.00,1425.62,1374.00
السويدى,مخطط/2050,قطعة 325,1444/04/15,18518741,924000.00,550.00,1680.00
السويدى,مخطط/2140,قطعة 212,1444/04/14,18491585,900000.00,500.00,1800.00
السويدى,مخطط/2173,قطعة 4/1,1444/04/05,18415967,55000.00,250.00,220.00
السويدى,مخطط/2508,قطعة 9,1444/04/26,18605199,800000.00,550.00,1455.00
السويدى,مخطط/2902,قطعة 153,1444/04/07,18442888,1200000.00,560.00,2143.00
السويدى,مخطط/2987,قطعة 318/1,1444/04/28,18622705,450000.00,300.00,1500.00
السويدى,مخطط/3203/ 1,قطعة 1625/1,1444/04/09,18466457,990000.00,300.00,3300.00
السويدى,مخطط/3271,قطعة 195/196/1,1444/04/30,18639016,1860976.00,540.72,3442.00
السويدى,مخطط/691,قطعة 232,1444/04/12,18480795,937500.00,625.00,1500.00
السويدى,مخطط/802,قطعة 503,1444/04/09,18459425,1020000.00,440.00,2318.00
السيف,مخطط/3876,قطعة 245,1444/04/27,18612813,4452024.00,729.84,6100.00
السيف,مخطط/3876,قطعة 308,1444/04/08,18452825,2563020.00,441.90,5800.00
السيف,مخطط/3876,قطعة 309,1444/04/08,18453015,2546589.00,446.77,5700.00
السيف,مخطط/3876,قطعة 329,1444/04/27,18614930,2653200.00,442.20,6000.00
السيف,مخطط/3876,قطعة 347,1444/04/06,18429444,1975077.00,337.62,5850.00
السيف,مخطط/3876,قطعة 348,1444/04/27,18613156,2851750.00,467.50,6100.00
السيف,مخطط/3876,قطعة 352,1444/04/30,18640566,2475000.00,412.50,6000.00
السيف,مخطط/3876,قطعة 353,1444/04/30,18640869,1974375.00,337.50,5850.00
السيف,مخطط/3876,قطعة 354,1444/04/26,18606792,2475000.00,412.50,6000.00
السيف,مخطط/3876,قطعة 355,1444/04/12,18485477,1991250.00,337.50,5900.00
السيف,مخطط/3876,قطعة 356,1444/04/27,18610975,2475000.00,412.50,6000.00
السيف,مخطط/3876,قطعة 357,1444/04/12,18485566,1991250.00,337.50,5900.00
السيف,مخطط/3876,قطعة 359,1444/04/12,18485578,1991250.00,337.50,5900.00
السيف,مخطط/3876,قطعة 360,1444/04/30,18641199,2706000.00,440.00,6150.00
السيف,مخطط/3876,قطعة 361,1444/04/12,18485626,2124000.00,360.00,5900.00
السيف,مخطط/3876,قطعة 394,1444/04/27,18612440,1725000.00,300.00,5750.00
الشراع,مخطط/3/ 505/ ت,قطعة 184/أ,1444/04/19,18552151,2178800.00,900.00,2421.00
الشرفية,مخطط/2873,قطعة 39,1444/04/22,18583668,1500000.00,625.00,2400.00
الشرفية,مخطط/46,قطعة 103/1,1444/04/16,18531361,2000000.00,600.00,3333.00
الشرفية,مخطط/46,قطعة 218,1444/04/29,18629368,4850000.00,1200.00,4042.00
الشرفية,مخطط/أخرى,قطعة بدون,1444/04/30,18641267,800000.00,180.00,4444.00
الشرق,مخطط/2670,قطعة 448/2/2,1444/04/26,18606739,300000.00,494.63,607.00
الشرق,مخطط/3130,قطعة 1051/1,1444/04/09,18468283,300000.00,450.00,667.00
الشرق,مخطط/3133,قطعة 1013,1444/04/21,18568800,580000.00,900.00,644.00
الشفاء,مخطط/1498,قطعة 64,1444/04/09,18465387,800000.00,473.46,1690.00
الشفاء,مخطط/1984,قطعة 736/2,1444/04/22,18583701,1500000.00,464.00,3233.00
الشفاء,مخطط/2032/ أ,قطعة 280,1444/04/26,18603704,300000.00,437.05,686.00
الشفاء,مخطط/2032/ أ,قطعة 519,1444/04/21,18567502,500000.00,750.00,667.00
الشفاء,مخطط/2032/ أ,قطعة 651/1/2,1444/04/27,18609109,1330000.00,264.00,5038.00
الشفاء,مخطط/2032/ أ,قطعة 836,1444/04/01,18384964,700000.00,537.50,1302.00
الشفاء,مخطط/2032/ ج,عدد العقارات 16-أول…,1444/04/05,18414384,12120000.00,12000.00,1010.00
الشفاء,مخطط/2087,قطعة 106/5,1444/04/13,18498875,400000.00,595.00,672.00
الشفاء,مخطط/2266,قطعة 51,1444/04/14,18512422,1226000.00,875.00,1401.00
الشفاء,مخطط/3222,قطعة 233/2,1444/04/12,18485567,200000.00,215.25,929.00
الشفاء,مخطط/3222,قطعة 940/1,1444/04/15,18491227,727378.00,342.00,2127.00
الشفاء,مخطط/416,قطعة 658,1444/04/20,18561089,1000000.00,1232.00,812.00
الشلهوب,مخطط/3242,قطعة 686/1/1,1444/04/26,18606915,780000.00,300.00,2600.00
الشميسى,مخطط/أخرى,قطعة 2,1444/04/07,18441251,60000.00,116.08,517.00
الشميسى,مخطط/أخرى,قطعة بدون,1444/04/14,18503288,361894.00,186.91,1936.00
الشهداء,مخطط/1822/ ب,قطعة 372,1444/04/23,18589583,1383840.00,528.00,2621.00
الصحافة,مخطط/1637,قطعة 5632/1,1444/04/26,18603491,2180000.00,325.50,6697.00
الصحافة,مخطط/1637/ س,قطعة 1249/1,1444/04/12,18483184,2150000.00,390.00,5513.00
الصحافة,مخطط/1637/ س,قطعة 1358/1,1444/04/29,18629156,2000000.00,362.50,5517.00
الصحافة,مخطط/1637/ س,قطعة 218/1/2,1444/04/16,18531668,3450000.00,265.00,13019.00
الصحافة,مخطط/1637/ س,قطعة 2822/1,1444/04/22,18583186,3400000.00,270.00,12593.00
الصحافة,مخطط/1637/ س,قطعة 2826/1,1444/04/23,18589492,3450000.00,300.00,11500.00
الصحافة,مخطط/1637/ س,قطعة 5959/3,1444/04/23,18592681,1100000.00,290.00,3793.00
الصحافة,مخطط/1637/ س,قطعة 5959/3,1444/04/23,18594040,1433000.00,290.00,4941.00
الصحافة,مخطط/1637/ س,قطعة 612/1/3,1444/04/27,18613261,3300000.00,265.00,12453.00
الصحافة,مخطط/1637/ س,قطعة 623/1/1,1444/04/30,18640781,3200000.00,265.00,12075.00
الصحافة,مخطط/1637/ ك,قطعة 1484/2,1444/04/27,18614218,1050000.00,342.50,3066.00
الصحافة,مخطط/2413,قطعة 1277/2,1444/04/05,18419028,2200000.00,315.00,6984.00
الصحافة,مخطط/2413,قطعة 1618/1,1444/04/08,18450378,2200000.00,248.00,8871.00
الصفاء,مخطط/1088,قطعة 2,1444/04/02,18381108,1200000.00,632.50,1897.00
الصفاء,مخطط/3203/ 1,قطعة 1678/2,1444/04/12,18486379,1031250.00,312.50,3300.00
الصفاء,مخطط/3203/ 1,قطعة 1728/1,1444/04/07,18443722,1456000.00,416.00,3500.00
الصفاء,مخطط/3203/ 1,قطعة 1728/2,1444/04/07,18443644,1456000.00,416.00,3500.00
الصفاء,مخطط/720,قطعة 1123,1444/04/14,18491187,1234334.00,621.25,1987.00
الصناعية,مخطط/927,قطعة 159,1444/04/08,18446453,1787175.00,380.25,4700.00
الضباط,مخطط/367,قطعة 105,1444/04/14,18512321,2100000.00,400.00,5250.00
الضباط,مخطط/367,قطعة 109,1444/04/14,18506915,1800000.00,517.31,3480.00
الطبيشى,مخطط/1822/ و,قطعة 1020/2/1,1444/04/28,18625300,2400000.00,336.00,7143.00
العارض,مخطط/2078,قطعة 169/1,1444/04/01,18385218,1500000.00,500.00,3000.00
العارض,مخطط/3236/ 4,قطعة 51/1,1444/04/27,18609551,1604846.00,425.49,3772.00
العريجاء,مخطط/1638/ ج,قطعة 6239,1444/04/07,18440407,1000000.00,500.00,2000.00
العريجاء,مخطط/2008,قطعة 1/201,1444/04/26,18603026,720000.00,400.00,1800.00
العريجاء,مخطط/2008,قطعة 13/429,1444/04/23,18592447,685000.00,400.00,1713.00
العريجاء,مخطط/2008,قطعة 13/429,1444/04/26,18606201,500000.00,400.00,1250.00
العريجاء,مخطط/2008,قطعة 147/13,1444/04/23,18589424,860000.00,400.00,2150.00
العريجاء,مخطط/2008,قطعة 368/3,1444/04/05,18417583,800000.00,400.00,2000.00
العريجاء,مخطط/2008,قطعة 4/513,1444/04/30,18637821,1051895.00,400.00,2630.00
العريجاء,مخطط/2008/ أ,قطعة 2/205,1444/04/30,18641913,300000.00,400.00,750.00
العريجاء,مخطط/2008/ ب,قطعة 141/1,1444/04/01,18376157,500000.00,400.00,1250.00
العريجاء,مخطط/2008/ ب,قطعة 2/171,1444/04/27,18611065,750000.00,400.00,1875.00
العريجاء,مخطط/2008/ ب,قطعة 272/7,1444/04/13,18500150,550000.00,400.00,1375.00
العريجاء,مخطط/2008/ ب,قطعة 278/4,1444/04/26,18602427,630000.00,400.00,1575.00
العريجاء,مخطط/2008/ ب,قطعة 5/241,1444/04/02,18394794,755000.00,400.00,1888.00
العريجاء,مخطط/2008/ ب,قطعة 625/3,1444/04/23,18580269,870000.00,400.00,2175.00
العريجاء,مخطط/2008/ ج,قطعة 1/116,1444/04/06,18433094,950000.00,400.00,2375.00
العريجاء,مخطط/2008/ ج,قطعة 2/334,1444/04/14,18490387,750000.00,400.00,1875.00
العريجاء,مخطط/2008/ ج,قطعة 4/82,1444/04/16,18529909,422917.00,400.00,1057.00
العريجاء,مخطط/2008/ د,قطعة 8/254,1444/04/30,18639897,700000.00,400.00,1750.00
العريجاء,مخطط/2008/ د,قطعة 8/258,1444/04/01,18384251,700000.00,400.00,1750.00
العريجاء,مخطط/2509,قطعة 6132/1,1444/04/12,18432483,155000.00,360.00,431.00
العريجاء,مخطط/2946,قطعة 171/2,1444/04/21,18565766,650000.00,325.00,2000.00
العريجاء,مخطط/2946,قطعة 65,1444/04/26,18607280,980000.00,700.00,1400.00
العريجاء,مخطط/2949,قطعة 10/1,1444/04/23,18588385,900000.00,360.00,2500.00
العريجاء,مخطط/2949,قطعة 106/3,1444/04/15,18514319,1400000.00,360.00,3889.00
العريجاء,مخطط/أخرى,قطعة بدون,1444/04/08,18447170,150000.00,100.00,1500.00
العريجاء,مخطط/أخرى,قطعة بدون,1444/04/09,18462228,130000.00,100.00,1300.00
العريجاء,مخطط/بدون,قطعة بدون,1444/04/22,18579670,1100000.00,390.00,2821.00
العزيزية,مخطط/1329,قطعة 29/3,1444/04/14,18502128,533000.00,533.35,999.00
العزيزية,مخطط/1374,قطعة 1/657,1444/04/16,18529161,900000.00,540.00,1667.00
العزيزية,مخطط/1374,قطعة 351,1444/04/23,18591335,500000.00,450.00,1111.00
العزيزية,مخطط/2245,قطعة 20,1444/04/19,18546565,500000.00,453.60,1102.00
العزيزية,مخطط/2245,قطعة 2697,1444/04/12,18477768,700000.00,500.00,1400.00
العزيزية,مخطط/2245,قطعة 3119,1444/04/21,18568783,1500000.00,900.00,1667.00
العزيزية,مخطط/2245,قطعة 3408,1444/04/22,18579705,500000.00,720.00,694.00
العزيزية,مخطط/2245,قطعة 759,1444/04/20,18554749,925000.00,500.00,1850.00
العزيزية,مخطط/2740/ أ,قطعة 1448/1,1444/04/06,18433016,1000000.00,250.00,4000.00
العزيزية,مخطط/2740/ أ,قطعة 1626/1/2,1444/04/09,18458989,790000.00,322.50,2450.00
العزيزية,مخطط/2740/ أ,قطعة 1728/2,1444/04/12,18477706,430000.00,250.00,1720.00
العزيزية,مخطط/2740/ أ,قطعة 2422/1,1444/04/02,18392313,406220.00,325.00,1250.00
العزيزية,مخطط/2740/ أ,قطعة 7/أ,1444/04/12,18477881,1334500.00,785.04,1700.00
العزيزية,مخطط/2749,قطعة 20,1444/04/12,18486580,830000.00,600.00,1383.00
العزيزية,مخطط/2900,قطعة 12/1,1444/04/09,18468061,576000.00,360.00,1600.00
العزيزية,مخطط/2900,قطعة 12/2,1444/04/09,18468393,576000.00,360.00,1600.00
العزيزية,مخطط/2900,قطعة 14/1/1,1444/04/09,18468214,576000.00,360.00,1600.00
العزيزية,مخطط/2900,قطعة 14/1/2,1444/04/09,18468326,576000.00,360.00,1600.00
العزيزية,مخطط/2900,قطعة 14/2/1,1444/04/09,18468383,576000.00,360.00,1600.00
العزيزية,مخطط/3030,قطعة 320/1,1444/04/20,18557083,1111191.00,337.50,3292.00
العزيزية,مخطط/3085,قطعة 644/1,1444/04/22,18579331,1180000.00,360.00,3278.00
العزيزية,مخطط/3668,عدد العقارات 10-أول…,1444/04/22,18581564,11048521.00,10720.64,1031.00
العزيزية,مخطط/3668,عدد العقارات 8-أول ق…,1444/04/22,18581949,7971058.00,8545.56,933.00
العزيزية,مخطط/567,قطعة 161,1444/04/12,18478077,720000.00,440.00,1636.00
العزيزية,مخطط/567,قطعة 35/2,1444/04/13,18499636,1000000.00,312.50,3200.00
العزيزية,مخطط/719,قطعة 238/1,1444/04/08,18449986,555000.00,300.00,1850.00
العزيزية,مخطط/719,قطعة 80,1444/04/19,18546937,300000.00,310.00,968.00
العزيزية,مخطط/أخرى,قطعة 1,1444/04/02,18397903,1391250.00,795.00,1750.00
العزيزية,مخطط/أخرى,قطعة بدون,1444/04/02,18399925,918000.00,540.00,1700.00
العطاء,مخطط/1578,قطعة 510,1444/04/09,18465078,1101563.00,560.00,1967.00
العقيق,مخطط/1863/ أ ب,قطعة 2403,1444/04/22,18582046,11583000.00,810.00,14300.00
العقيق,مخطط/1863/ أب,قطعة 2405,1444/04/22,18582126,11583000.00,810.00,14300.00
العقيق,مخطط/1863/ أب,قطعة 927/1,1444/04/13,18498644,1250000.00,312.50,4000.00
العقيق,مخطط/1863/ ج,قطعة 79/1,1444/04/01,18377136,855000.00,312.50,2736.00
العقيق,مخطط/1863/ ج,قطعة 79/1,1444/04/14,18493364,855000.00,312.50,2736.00
العقيق,مخطط/2347,قطعة 344/1/1,1444/04/09,18464968,2610000.00,225.00,11600.00
العقيق,مخطط/2347/ أ,قطعة 112,1444/04/18,18541984,4050000.00,900.00,4500.00
العقيق,مخطط/2837,قطعة 539,1444/04/28,18624927,6000000.00,875.00,6857.00
العقيق,مخطط/2837,قطعة 887,1444/04/02,18396746,4375000.00,875.00,5000.00
العلا,مخطط/3147,قطعة 184,1444/04/21,18573987,335000.00,900.00,372.00
العليا,مخطط/1343,قطعة 1131,1444/04/15,18514890,2400000.00,600.00,4000.00
العليا,مخطط/1343,قطعة 1132,1444/04/09,18465670,2500000.00,600.00,4167.00
العليا,مخطط/1343,قطعة 1134,1444/04/09,18466011,3400000.00,600.00,5667.00
العليا,مخطط/1343,قطعة 181/2,1444/04/06,18423284,1500000.00,202.50,7407.00
العليا,مخطط/1343,قطعة 252/1,1444/04/06,18422110,1800000.00,418.60,4300.00
العليا,مخطط/1343,قطعة 297/2,1444/04/09,18467991,2400000.00,450.00,5333.00
العليا,مخطط/1343,قطعة 3,1444/04/16,18527048,173318.00,570.00,304.00
العليا,مخطط/1343,قطعة 359,1444/04/16,18527102,231092.00,427.50,541.00
العليا,مخطط/1343,قطعة 703,1444/04/26,18602933,3000000.00,645.00,4651.00
العليا,مخطط/1343,عدد العقارات 15-أول…,1444/04/14,18504587,2609075.00,341.32,7644.00
العليا,مخطط/1343/ 3,قطعة 359و366,1444/04/16,18527178,346632.00,855.00,405.00
العليا,مخطط/690,قطعة 1505/2,1444/04/27,18611096,1300000.00,315.00,4127.00
العليا,مخطط/690,قطعة 1851/2,1444/04/12,18482522,1000000.00,195.00,5128.00
العليا,مخطط/690,قطعة 766,1444/04/15,18520797,1365000.00,390.00,3500.00
العليا,مخطط/690,قطعة 873/2,1444/04/23,18591409,720000.00,300.00,2400.00
العليا,مخطط/731,قطعة 2/1,1444/04/06,18430384,1000000.00,315.00,3175.00
العمران الشمالية,مخطط/3203/ 1,قطعة 2665/4,1444/04/07,18443054,877500.00,325.00,2700.00
العوالي,مخطط/2516,قطعة 104/1,1444/04/22,18582133,945000.00,450.00,2100.00
العوالي,مخطط/2516,قطعة 104/2,1444/04/22,18582027,945000.00,450.00,2100.00
العود,مخطط/أخرى,قطعة بدون,1444/04/02,18402413,330000.00,120.00,2750.00
العود,مخطط/أخرى,قطعة بدون,1444/04/16,18527391,650000.00,196.30,3311.00
العود,مخطط/أخرى,قطعة بدون,1444/04/16,18532778,500000.00,180.00,2778.00
العود,مخطط/أخرى,قطعة بدون,1444/04/16,18533130,500000.00,180.00,2778.00
الغدير,مخطط/2726,قطعة 640/1,1444/04/07,18440743,4880000.00,337.50,14459.00
الغدير,مخطط/2726/ أ,عدد العقارات 2-أول ق…,1444/04/23,18590017,20200000.00,3920.00,5153.00
الغنامية,مخطط/3022,قطعة 225,1444/04/01,18379267,83000.00,160.00,519.00
الغنامية,مخطط/3022,قطعة 3492/231,1444/04/11,18474749,208000.00,547.00,380.00
الغنامية,مخطط/3022,قطعة 899,1444/04/19,18548966,150337.00,189.21,795.00
الغنامية,مخطط/3022,عدد العقارات 2-أول ق…,1444/04/16,18526640,140000.00,320.00,438.00
الغنامية,مخطط/3022,عدد العقارات 3-أول ق…,1444/04/09,18374603,600000.00,1795.05,334.00
الغنامية,مخطط/3258,قطعة 137/4,1444/04/28,18623546,320000.00,441.00,726.00
الغنامية,مخطط/3258,قطعة 206/35,1444/04/26,18606757,100000.00,306.00,327.00
الغنامية,مخطط/أخرى,قطعة بدون,1444/04/15,18517988,5355000.00,10710.07,500.00
الفاخرية,مخطط/497,قطعة بدون,1444/04/22,18584173,568000.00,325.00,1748.00
الفاروق,مخطط/3203/ 1,قطعة 2501,1444/04/14,18504593,1086250.00,500.00,2173.00
الفاروق,مخطط/3203/ 1,قطعة 2502,1444/04/14,18502089,1086250.00,500.00,2173.00
الفاروق,مخطط/3203/ 1,قطعة 2503,1444/04/14,18504452,880000.00,400.00,2200.00
الفاروق,مخطط/3203/ 1,قطعة 2504,1444/04/14,18502292,880000.00,400.00,2200.00
الفاروق,مخطط/3203/ 1,قطعة 2505,1444/04/14,18502434,1100000.00,500.00,2200.00
الفاروق,مخطط/3203/ 1,قطعة 2506,1444/04/14,18502549,1100000.00,500.00,2200.00
الفاروق,مخطط/3203/ 1,قطعة 2509,1444/04/19,18552604,1020000.00,400.00,2550.00
الفلاح,مخطط/2924,قطعة 433/1/1/1,1444/04/26,18606909,4300000.00,360.00,11944.00
الفلاح,مخطط/2924,قطعة 471/1,1444/04/26,18606137,2700000.00,600.00,4500.00
الفوطة,مخطط/بدون,قطعة 115,1444/04/26,18607089,300000.00,34.34,8736.00
الفوطة,مخطط/بدون,قطعة بدون,1444/04/06,18358128,650000.00,382.99,1697.00
الفيحاء,مخطط/720/ أ,قطعة 68/2,1444/04/15,18523223,1541862.00,455.00,3389.00
الفيصلية,مخطط/2727,قطعة 222,1444/04/23,18587757,2822400.00,1344.00,2100.00
الفيصلية,مخطط/841,قطعة 454,1444/04/21,18573653,1100000.00,945.00,1164.00
القادسية,مخطط/1358,قطعة 211,1444/04/15,18522666,1000000.00,600.00,1667.00
القادسية,مخطط/1358/ ب,قطعة 199/1,1444/04/26,18600801,1000000.00,437.50,2286.00
القادسية,مخطط/1358/ ب,قطعة 334/2,1444/04/19,18553127,1400000.00,359.40,3895.00
القادسية,مخطط/2670,قطعة 132,1444/04/09,18464388,4000000.00,4250.00,941.00
القادسية,مخطط/2670,قطعة 211/ج/2/1,1444/04/20,18555836,1749144.00,375.00,4664.00
القادسية,مخطط/2670,قطعة 211/ج/2/1,1444/04/21,18573679,500000.00,375.00,1333.00
القادسية,مخطط/2670,قطعة 527/1/1,1444/04/08,18454829,1200000.00,375.00,3200.00
القادسية,مخطط/2861,قطعة 334,1444/04/15,18522808,3840000.00,2400.00,1600.00
القادسية,مخطط/3178,قطعة 439/1,1444/04/20,18558004,1800000.00,461.46,3901.00
القادسية,مخطط/3178,عدد العقارات 18-أول…,1444/04/23,18589028,25128770.00,10470.32,2400.00
القادسية,مخطط/3253,قطعة 351,1444/04/06,18427772,905405.00,560.00,1617.00
القادسية,مخطط/3715,قطعة 101,1444/04/08,18440348,2943360.00,981.12,3000.00
القدس,مخطط/1983,قطعة 255,1444/04/16,18534043,1900000.00,500.00,3800.00
القدس,مخطط/1983,قطعة 342,1444/04/27,18613517,2000000.00,432.00,4630.00
القدس,مخطط/1983,قطعة 646,1444/04/19,18549443,1950000.00,540.00,3611.00
القدس,مخطط/1983,قطعة 780,1444/04/02,18380296,3000000.00,520.00,5769.00
القدس,مخطط/2304,قطعة 1006,1444/04/02,18400499,1500000.00,375.00,4000.00
القدس,مخطط/2304,قطعة 388,1444/04/20,18564111,5935000.00,1565.08,3792.00
القدس,مخطط/2304,قطعة 456,1444/04/09,18467905,4600000.00,973.65,4724.00
القدس,مخطط/2304,قطعة 520,1444/04/09,18460174,4500000.00,900.00,5000.00
القيروان,مخطط/2460,قطعة 1021,1444/04/02,18393313,4500000.00,900.00,5000.00
القيروان,مخطط/3256,قطعة 1138/1,1444/04/22,18579150,2000000.00,887.66,2253.00
القيروان,مخطط/3256,قطعة 1140/1,1444/04/22,18579847,2000000.00,1065.40,1877.00
القيروان,مخطط/3256,قطعة 1220/1/1,1444/04/09,18467534,2580000.00,435.00,5931.00
المحمدية,مخطط/1324/ ب,قطعة 38/2,1444/04/27,18615612,3550000.00,210.00,16905.00
المحمدية,مخطط/1324/ ب,قطعة 80/أ,1444/04/21,18573445,3249900.00,450.00,7222.00
المحمدية,مخطط/1324/ ب,قطعة 80/ب,1444/04/21,18573380,5750156.00,796.20,7222.00
المحمدية,مخطط/1578/ ب,قطعة 107,1444/04/23,18590342,126700000.00,11621.56,10902.00
المحمدية,مخطط/1578/ ب,قطعة 2526/2,1444/04/12,18486572,3150000.00,300.00,10500.00
المحمدية,مخطط/1578/ ب,قطعة 2780/1/2,1444/04/18,18542169,2800000.00,288.75,9697.00
المخرم,مخطط/3242,قطعة 418/2,1444/04/05,18420803,795000.00,300.00,2650.00
المدينة الصناعية الج…,مخطط/2097,قطعة 527,1444/04/19,18552521,2100000.00,600.00,3500.00
